filename,original_source,original_filename,stage,width,height,verified,notes
medetec_0128.jpg,medetec,sloughy-pressure-ulcer-0002.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0129.jpg,medetec,sloughy-pressure-ulcer-0004.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0130.jpg,medetec,sloughy-pressure-ulcer-0005.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0131.jpg,medetec,sloughy-pressure-ulcer-0006.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0132.jpg,medetec,sloughy-pressure-ulcer-0008.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0133.jpg,medetec,sloughy-pressure-ulcer-0009.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0134.jpg,medetec,sloughy-pressure-ulcer-0010.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0135.jpg,medetec,sloughy-pressure-ulcer-0011.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0136.jpg,medetec,sloughy-pressure-ulcer-0012.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0137.jpg,medetec,sloughy-pressure-ulcer-0013.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0138.jpg,medetec,sloughy-pressure-ulcer-0014.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0139.jpg,medetec,sloughy-pressure-ulcer-0015.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0140.jpg,medetec,sloughy-pressure-ulcer-0016.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0141.jpg,medetec,sloughy-pressure-ulcer-0017.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0142.jpg,medetec,sloughy-pressure-ulcer-0018.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0143.jpg,medetec,sloughy-pressure-ulcer-0019.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0144.jpg,medetec,sloughy-pressure-ulcer-0021.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0145.jpg,medetec,sloughy-pressure-ulcer-0022.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0146.jpg,medetec,sloughy-pressure-ulcer-0023.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0147.jpg,medetec,sloughy-pressure-ulcer-0024.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0148.jpg,medetec,sloughy-pressure-ulcer-0025.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0149.jpg,medetec,sloughy-pressure-ulcer-0026.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0150.jpg,medetec,sloughy-pressure-ulcer-0027.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0151.jpg,medetec,sloughy-pressure-ulcer-0028.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0152.jpg,medetec,sloughy-pressure-ulcer-0029.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0153.jpg,medetec,sloughy-pressure-ulcer-0030.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0154.jpg,medetec,sloughy-pressure-ulcer-0031.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0155.jpg,medetec,sloughy-pressure-ulcer-0032.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0156.jpg,medetec,sloughy-pressure-ulcer-0033.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0157.jpg,medetec,sloughy-pressure-ulcer-0035.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0158.jpg,medetec,sloughy-pressure-ulcer-0037.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0159.jpg,medetec,sloughy-pressure-ulcer-0038.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0160.jpg,medetec,sloughy-presure-ulcer-0020.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0161.jpg,medetec,sloughy-presure-ulcer-0036.jpg,3.25,224,224,false,heuristic:sloughy
medetec_0162.jpg,medetec,superficial-pressure-ulcer0001.jpg,,224,224,false,unlabeled
medetec_0163.jpg,medetec,superficial-pressure-ulcer0002.jpg,,224,224,false,unlabeled
medetec_0164.jpg,medetec,superficial-pressure-ulcer0003.jpg,,224,224,false,unlabeled
medetec_0165.jpg,medetec,superficial-pressure-ulcer0004.jpg,,224,224,false,unlabeled
medetec_0166.jpg,medetec,superficial-pressure-ulcer0005.jpg,,224,224,false,unlabeled
medetec_0167.jpg,medetec,superficial-pressure-ulcer0006.jpg,,224,224,false,unlabeled
medetec_0168.jpg,medetec,superficial-pressure-ulcer0007.jpg,,224,224,false,unlabeled
medetec_0169.jpg,medetec,superficial-pressure-ulcer0008.jpg,,224,224,false,unlabeled
medetec_0170.jpg,medetec,superficial-pressure-ulcer0009.jpg,,224,224,false,unlabeled
medetec_0171.jpg,medetec,superficial-pressure-ulcer0010.jpg,,224,224,false,unlabeled
medetec_0172.jpg,medetec,superficial-pressure-ulcer0011.jpg,,224,224,false,unlabeled
medetec_0173.jpg,medetec,superficial-pressure-ulcer0012.jpg,,224,224,false,unlabeled
medetec_0174.jpg,medetec,superficial-pressure-ulcer0013.jpg,,224,224,false,unlabeled
medetec_0175.jpg,medetec,superficial-pressure-ulcer0015.jpg,,224,224,false,unlabeled
medetec_0176.jpg,medetec,superficial-pressure-ulcer0017.jpg,,224,224,false,unlabeled
medetec_0177.jpg,medetec,superficial-pressure-ulcer0018.jpg,,224,224,false,unlabeled
medetec_0178.jpg,medetec,superficial-pressure-ulcer0019.jpg,,224,224,false,unlabeled
medetec_0179.jpg,medetec,superficial-pressure-ulcer0020.jpg,,224,224,false,unlabeled
medetec_0180.jpg,medetec,superficial-pressure-ulcer0021.jpg,,224,224,false,unlabeled
medetec_0181.jpg,medetec,superficial-pressure-ulcer0022.jpg,,224,224,false,unlabeled
medetec_0182.jpg,medetec,superficial-pressure-ulcer0023.jpg,,224,224,false,unlabeled
medetec_0183.jpg,medetec,superficial-pressure-ulcer0024.jpg,,224,224,false,unlabeled
medetec_0184.jpg,medetec,treating--pressure-ulcers0001.jpg,,224,224,false,unlabeled
medetec_0185.jpg,medetec,treating--pressure-ulcers0002.jpg,,224,224,false,unlabeled
medetec_0186.jpg,medetec,treating--pressure-ulcers0003.jpg,,224,224,false,unlabeled
medetec_0187.jpg,medetec,treating--pressure-ulcers0004.jpg,,224,224,false,unlabeled
medetec_0188.jpg,medetec,treating--pressure-ulcers0005.jpg,,224,224,false,unlabeled
medetec_0189.jpg,medetec,treating--pressure-ulcers0006.jpg,,224,224,false,unlabeled
medetec_0190.jpg,medetec,treating--pressure-ulcers0007.jpg,,224,224,false,unlabeled
medetec_0191.jpg,medetec,treating--pressure-ulcers0009.jpg,,224,224,false,unlabeled
medetec_0192.jpg,medetec,treating--pressure-ulcers0010.jpg,,224,224,false,unlabeled
medetec_0193.jpg,medetec,treating--pressure-ulcers0014.jpg,,224,224,false,unlabeled
medetec_0194.jpg,medetec,treating--pressure-ulcers008.jpg,,224,224,false,unlabeled
medetec_0195.jpg,medetec,treating--pressure-ulcers011.jpg,,224,224,false,unlabeled
medetec_0196.jpg,medetec,treating--pressure-ulcers012.jpg,,224,224,false,unlabeled
medetec_0197.jpg,medetec,treating--pressure-ulcers013.jpg,,224,224,false,unlabeled
medetec_0198.jpg,medetec,undermining0001.jpg,3.5,224,224,false,heuristic:undermining
medetec_0199.jpg,medetec,undermining0002.jpg,3.5,224,224,false,heuristic:undermining
medetec_0200.jpg,medetec,undermining0003.jpg,3.5,224,224,false,heuristic:undermining
medetec_0201.jpg,medetec,undermining0004.jpg,3.5,224,224,false,heuristic:undermining
medetec_0202.jpg,medetec,undermining0005.jpg,3.5,224,224,false,heuristic:undermining
medetec_0203.jpg,medetec,undermining0006.jpg,3.5,224,224,false,heuristic:undermining
medetec_0204.jpg,medetec,undermining0007.jpg,3.5,224,224,false,heuristic:undermining
medetec_0205.jpg,medetec,undermining0009.jpg,3.5,224,224,false,heuristic:undermining
medetec_0206.jpg,medetec,undermining0010.jpg,3.5,224,224,false,heuristic:undermining
medetec_0207.jpg,medetec,undermining0011.jpg,3.5,224,224,false,heuristic:undermining
medetec_0208.jpg,medetec,undermining0012.jpg,3.5,224,224,false,heuristic:undermining
medetec_0209.jpg,medetec,undermining0013.jpg,3.5,224,224,false,heuristic:undermining
medetec_0210.jpg,medetec,undermining0014.jpg,3.5,224,224,false,heuristic:undermining
medetec_0211.jpg,medetec,undermining0015.jpg,3.5,224,224,false,heuristic:undermining
medetec_0212.jpg,medetec,undermining0016.jpg,3.5,224,224,false,heuristic:undermining
medetec_0213.jpg,medetec,undermining0017.jpg,3.5,224,224,false,heuristic:undermining
medetec_0214.jpg,medetec,undermining0018.jpg,3.5,224,224,false,heuristic:undermining
medetec_0215.jpg,medetec,undermining0019.jpg,3.5,224,224,false,heuristic:undermining
medetec_0216.jpg,medetec,undermining0020.jpg,3.5,224,224,false,heuristic:undermining
figshare_0001.jpg,figshare,healing-pressure-ulcer-0013.jpg,,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Granulation,Re-ep,Re-ep,Re-ep,Re-ep"
figshare_0002.jpg,figshare,healing-pressure-ulcer-0029.jpg,,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Eschar,slough tissue,slough tissue,Granulation,Granulation,Granulation"
figshare_0003.jpg,figshare,pressure-ulcer-on-foot-0006.jpg,,224,224,false,"has_annotation;labels:Ulceration,slough tissue"
figshare_0004.jpg,figshare,pressure-ulcer-on-foot-0008.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,Re-ep"
figshare_0005.jpg,figshare,pressure-ulcer-on-foot-0011.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,Eschar,slough tissue,slough tissue,slough tissue"
figshare_0006.jpg,figshare,pressure-ulcer-on-foot-0013.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,Granulation,slough tissue"
figshare_0007.jpg,figshare,pressure-ulcer-on-foot-0027.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,slough tissue,Eschar,Granulation,Granulation,Granulation,Re-ep,Re-ep"
figshare_0008.jpg,figshare,pressure-ulcer-on-foot-0032.jpg,,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Granulation"
figshare_0009.jpg,figshare,pressure-ulcer-on-foot-0041.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,slough tissue,Re-ep"
figshare_0010.jpg,figshare,pressure-ulcer-on-neck-0002.jpg,,224,224,false,"has_annotation;labels:Ulceration,Eschar,slough tissue,slough tissue,Granulation"
figshare_0011.jpg,figshare,sloughy-pressure-ulcer-0008.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,Eschar,Eschar,slough tissue;heuristic:sloughy"
figshare_0012.jpg,figshare,sloughy-pressure-ulcer-0009.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,Ulceration,Eschar,slough tissue,slough tissue;heuristic:sloughy"
figshare_0013.jpg,figshare,sloughy-pressure-ulcer-0022.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,Eschar,slough tissue;heuristic:sloughy"
figshare_0014.jpg,figshare,sloughy-pressure-ulcer-0023.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Granulation,Granulation;heuristic:sloughy"
figshare_0015.jpg,figshare,sloughy-pressure-ulcer-0024.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Granulation,Granulation,Granulation,Granulation;heuristic:sloughy"
figshare_0016.jpg,figshare,sloughy-pressure-ulcer-0028.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,Eschar,slough tissue,slough tissue;heuristic:sloughy"
figshare_0017.jpg,figshare,sloughy-presure-ulcer-0036.jpg,3.25,224,224,false,"has_annotation;labels:Ulceration,Eschar,Eschar,slough tissue,slough tissue,slough tissue,slough tissue,slough tissue,Granulation,Granulation,slough tissue,slough tissue;heuristic:sloughy"
figshare_0018.jpg,figshare,undermining0002.jpg,3.5,224,224,false,"has_annotation;labels:Ulceration,Granulation;heuristic:undermining"
figshare_0019.jpg,figshare,undermining0012.jpg,3.5,224,224,false,"has_annotation;labels:Ulceration,slough tissue,Granulation,Re-ep;heuristic:undermining"
figshare_0020.jpg,figshare,undermining0015.jpg,3.5,224,224,false,"has_annotation;labels:Ulceration,Ulceration,Ulceration,Ulceration,Ulceration,slough tissue,slough tissue,Granulation,Granulation,Granulation,Granulation,Granulation;heuristic:undermining"
